JobID,77225646-5c5d-491d-92ec-26387803eb4e
date,avg
11/22/2020,0.10000000149011612
11/23/2020,0.0
11/24/2020,0.0
11/25/2020,0.6000000238418579
11/26/2020,0.0
11/27/2020,0.0
11/28/2020,0.0
11/29/2020,0.10000000149011612
11/30/2020,0.5
12/01/2020,0.0
12/02/2020,0.0
12/03/2020,0.0
12/04/2020,0.0
12/05/2020,0.0
12/06/2020,0.0
12/07/2020,0.0
12/08/2020,0.0
12/09/2020,0.0
12/10/2020,0.0
12/11/2020,0.0
12/12/2020,0.0
12/13/2020,0.0
12/14/2020,0.0
12/15/2020,0.0
12/16/2020,0.0
12/17/2020,0.0
12/18/2020,0.30000001192092896
12/19/2020,0.0
12/20/2020,0.0
12/21/2020,0.0
12/22/2020,0.0
12/23/2020,0.0
12/24/2020,0.0
12/25/2020,0.0
12/26/2020,0.0
12/27/2020,0.0
12/28/2020,0.0
12/29/2020,0.0
12/30/2020,0.0
12/31/2020,0.0
01/01/2021,0.0
01/02/2021,0.0
01/03/2021,0.10000000149011612
01/04/2021,0.0
01/05/2021,0.0
01/06/2021,0.0
01/07/2021,0.0
01/08/2021,0.0
01/09/2021,0.0
01/10/2021,0.0
01/11/2021,0.0
01/12/2021,0.10000000149011612
01/13/2021,0.0
01/14/2021,0.0
01/15/2021,0.0
01/16/2021,0.10000000149011612
01/17/2021,0.10000000149011612
01/18/2021,0.0
01/19/2021,0.0
01/20/2021,0.0
01/21/2021,0.10000000149011612
01/22/2021,0.20000000298023224
01/23/2021,0.0
01/24/2021,0.0
01/25/2021,0.0
01/26/2021,0.0
01/27/2021,0.0
01/28/2021,0.0
01/29/2021,0.0
01/30/2021,0.0
01/31/2021,0.0
02/01/2021,0.0
02/02/2021,0.0
02/03/2021,0.0
02/04/2021,0.0
02/05/2021,0.10000000149011612
02/06/2021,0.800000011920929
02/07/2021,0.10000000149011612
02/08/2021,2.700000047683716
02/09/2021,0.0
02/10/2021,0.0
02/11/2021,0.0
02/12/2021,0.0
02/13/2021,0.0
02/14/2021,0.0
02/15/2021,0.0
02/16/2021,1.8000000715255737
02/17/2021,2.0
02/18/2021,0.20000000298023224
02/19/2021,0.0
02/20/2021,0.0
02/21/2021,0.0
02/22/2021,0.0
02/23/2021,0.0
02/24/2021,0.0
02/25/2021,0.0
02/26/2021,0.0
02/27/2021,0.0
02/28/2021,0.10000000149011612
03/01/2021,0.0
03/02/2021,0.0
03/03/2021,0.10000000149011612
03/04/2021,0.0
03/05/2021,0.0
03/06/2021,0.0
03/07/2021,0.10000000149011612
03/08/2021,0.0
03/09/2021,0.0
03/10/2021,0.0
03/11/2021,0.0
03/12/2021,0.0
03/13/2021,0.0
03/14/2021,0.0
03/15/2021,0.0
03/16/2021,0.0
03/17/2021,0.0
03/18/2021,0.0
03/19/2021,0.0
03/20/2021,0.0
03/21/2021,0.0
03/22/2021,0.0
03/23/2021,0.0
03/24/2021,0.0
03/25/2021,0.0
03/26/2021,0.0
03/27/2021,0.0
03/28/2021,0.10000000149011612
03/29/2021,0.0
03/30/2021,0.0
03/31/2021,0.0
04/01/2021,0.0
04/02/2021,0.0
04/03/2021,0.0
04/04/2021,0.10000000149011612
04/05/2021,0.0
04/06/2021,0.0
04/07/2021,0.0
04/08/2021,0.0
04/09/2021,0.0
04/10/2021,0.0
04/11/2021,0.0
04/12/2021,0.5
04/13/2021,0.20000000298023224
04/14/2021,0.10000000149011612
04/15/2021,0.0
04/16/2021,0.0
04/17/2021,0.20000000298023224
04/18/2021,0.30000001192092896
04/19/2021,0.0
04/20/2021,0.30000001192092896
04/21/2021,0.0
04/22/2021,0.20000000298023224
04/23/2021,0.0
04/24/2021,0.0
04/25/2021,0.0
04/26/2021,0.0
04/27/2021,0.0
04/28/2021,0.30000001192092896
04/29/2021,0.10000000149011612
04/30/2021,0.20000000298023224
05/01/2021,0.0
05/02/2021,0.800000011920929
05/03/2021,0.30000001192092896
05/04/2021,0.4000000059604645
05/05/2021,0.6000000238418579
05/06/2021,0.20000000298023224
05/07/2021,0.5
05/08/2021,1.0
05/09/2021,0.0
05/10/2021,0.10000000149011612
05/11/2021,0.30000001192092896
05/12/2021,0.20000000298023224
05/13/2021,0.10000000149011612
05/14/2021,0.0
05/15/2021,0.0
05/16/2021,0.20000000298023224
05/17/2021,0.0
05/18/2021,0.4000000059604645
05/19/2021,0.10000000149011612
05/20/2021,0.0
05/21/2021,0.0
05/22/2021,0.30000001192092896
05/23/2021,0.20000000298023224
05/24/2021,0.10000000149011612
05/25/2021,0.10000000149011612
05/26/2021,0.10000000149011612
05/27/2021,0.10000000149011612
05/28/2021,0.20000000298023224
05/29/2021,0.10000000149011612
05/30/2021,0.0
05/31/2021,0.30000001192092896
06/01/2021,0.20000000298023224
06/02/2021,0.0
06/03/2021,0.30000001192092896
06/04/2021,0.0
06/05/2021,0.10000000149011612
06/06/2021,0.30000001192092896
06/07/2021,0.0
06/08/2021,0.30000001192092896
06/09/2021,1.600000023841858
06/10/2021,0.30000001192092896
06/11/2021,22.30000114440918
06/12/2021,0.6000000238418579
06/13/2021,2.700000047683716
06/14/2021,1.3000000715255737
06/15/2021,0.10000000149011612
06/16/2021,0.0
06/17/2021,0.0
06/18/2021,0.0
06/19/2021,0.10000000149011612
06/20/2021,0.10000000149011612
06/21/2021,0.4000000059604645
06/22/2021,1.2000000476837158
06/23/2021,0.0
06/24/2021,0.10000000149011612
06/25/2021,2.0
06/26/2021,9.5
06/27/2021,59.20000076293945
06/28/2021,1.600000023841858
06/29/2021,1.0
06/30/2021,0.10000000149011612
07/01/2021,0.699999988079071
07/02/2021,21.100000381469727
07/03/2021,1.5
07/04/2021,0.10000000149011612
07/05/2021,17.899999618530273
07/06/2021,0.0
07/07/2021,22.0
07/08/2021,15.699999809265137
07/09/2021,0.0
07/10/2021,0.0
07/11/2021,0.10000000149011612
07/12/2021,0.10000000149011612
07/13/2021,0.30000001192092896
07/14/2021,0.0
07/15/2021,0.0
07/16/2021,0.0
07/17/2021,105.0
07/18/2021,15.100000381469727
07/19/2021,28.100000381469727
07/20/2021,0.0
07/21/2021,0.10000000149011612
07/22/2021,0.0
07/23/2021,0.0
07/24/2021,0.0
07/25/2021,4.5
07/26/2021,0.30000001192092896
07/27/2021,0.0
07/28/2021,1.100000023841858
07/29/2021,5.099999904632568
07/30/2021,6.300000190734863
07/31/2021,24.200000762939453
08/01/2021,2.200000047683716
08/02/2021,22.30000114440918
08/03/2021,26.899999618530273
08/04/2021,8.90000057220459
08/05/2021,9.699999809265137
08/06/2021,15.0
08/07/2021,5.099999904632568
08/08/2021,42.5
08/09/2021,2.200000047683716
08/10/2021,0.10000000149011612
08/11/2021,0.0
08/12/2021,0.0
08/13/2021,5.700000286102295
08/14/2021,7.900000095367432
08/15/2021,5.900000095367432
08/16/2021,44.10000228881836
08/17/2021,4.099999904632568
08/18/2021,10.800000190734863
08/19/2021,71.0999984741211
08/20/2021,1.899999976158142
08/21/2021,1.2000000476837158
08/22/2021,1.3000000715255737
08/23/2021,0.5
08/24/2021,2.1000001430511475
08/25/2021,43.60000228881836
08/26/2021,10.100000381469727
08/27/2021,0.20000000298023224
08/28/2021,23.200000762939453
08/29/2021,4.5
08/30/2021,104.5
08/31/2021,16.80000114440918
09/01/2021,9.5
09/02/2021,19.80000114440918
09/03/2021,89.20000457763672
09/04/2021,18.30000114440918
09/05/2021,2.299999952316284
09/06/2021,0.10000000149011612
09/07/2021,10.0
09/08/2021,0.10000000149011612
09/09/2021,0.10000000149011612
09/10/2021,10.100000381469727
09/11/2021,2.799999952316284
09/12/2021,26.399999618530273
09/13/2021,28.5
09/14/2021,42.29999923706055
09/15/2021,0.0
09/16/2021,71.20000457763672
09/17/2021,14.40000057220459
09/18/2021,2.5
09/19/2021,30.30000114440918
09/20/2021,0.20000000298023224
09/21/2021,0.0
09/22/2021,0.0
09/23/2021,28.0
09/24/2021,1.100000023841858
09/25/2021,13.90000057220459
09/26/2021,0.4000000059604645
09/27/2021,0.10000000149011612
09/28/2021,0.10000000149011612
09/29/2021,0.0
09/30/2021,0.0
10/01/2021,7.5
10/02/2021,9.100000381469727
10/03/2021,2.700000047683716
10/04/2021,3.0
10/05/2021,11.0
10/06/2021,0.20000000298023224
10/07/2021,3.200000047683716
10/08/2021,15.5
10/09/2021,4.900000095367432
10/10/2021,0.0
10/11/2021,0.0
10/12/2021,0.20000000298023224
10/13/2021,0.20000000298023224
10/14/2021,0.0
10/15/2021,0.20000000298023224
10/16/2021,0.0
10/17/2021,0.30000001192092896
10/18/2021,0.0
10/19/2021,0.0
10/20/2021,0.0
10/21/2021,0.0
10/22/2021,0.10000000149011612
10/23/2021,3.6000001430511475
10/24/2021,7.099999904632568
10/25/2021,1.100000023841858
10/26/2021,1.3000000715255737
10/27/2021,0.10000000149011612
10/28/2021,0.20000000298023224
10/29/2021,0.20000000298023224
10/30/2021,5.300000190734863
10/31/2021,0.6000000238418579
11/01/2021,2.9000000953674316
11/02/2021,0.0
11/03/2021,0.0
11/04/2021,0.0
11/05/2021,0.10000000149011612
11/06/2021,0.0
11/07/2021,0.0
11/08/2021,0.0
11/09/2021,0.0
11/10/2021,0.0
11/11/2021,3.0
11/12/2021,12.300000190734863
11/13/2021,1.600000023841858
11/14/2021,2.9000000953674316
11/15/2021,0.0
11/16/2021,0.0
11/17/2021,0.0
11/18/2021,0.0
11/19/2021,0.0
11/20/2021,0.30000001192092896
11/21/2021,0.0
11/22/2021,0.0
11/23/2021,0.0
11/24/2021,0.0
11/25/2021,0.0
11/26/2021,0.0
11/27/2021,0.4000000059604645
11/28/2021,0.0
11/29/2021,0.0
11/30/2021,0.0
12/01/2021,0.5
12/02/2021,0.0
12/03/2021,0.10000000149011612
12/04/2021,0.0
12/05/2021,5.300000190734863
12/06/2021,0.0
12/07/2021,0.0
12/08/2021,0.0
12/09/2021,0.0
12/10/2021,1.2000000476837158
12/11/2021,0.0
12/12/2021,0.0
12/13/2021,0.0
12/14/2021,0.0
12/15/2021,0.4000000059604645
12/16/2021,0.0
12/17/2021,0.0
12/18/2021,0.0
12/19/2021,0.0
12/20/2021,0.0
12/21/2021,8.199999809265137
12/22/2021,2.200000047683716
12/23/2021,0.0
12/24/2021,0.0
12/25/2021,0.10000000149011612
12/26/2021,29.700000762939453
12/27/2021,2.700000047683716
12/28/2021,0.0
12/29/2021,0.0
12/30/2021,0.0
12/31/2021,0.10000000149011612
01/01/2022,0.0
01/02/2022,0.0
01/03/2022,0.0
01/04/2022,0.0
01/05/2022,0.0
01/06/2022,0.0
01/07/2022,0.0
01/08/2022,0.20000000298023224
01/09/2022,0.6000000238418579
01/10/2022,5.5
01/11/2022,0.6000000238418579
01/12/2022,0.0
01/13/2022,0.4000000059604645
01/14/2022,0.10000000149011612
01/15/2022,0.0
01/16/2022,0.6000000238418579
01/17/2022,0.4000000059604645
01/18/2022,0.10000000149011612
01/19/2022,0.0
01/20/2022,0.0
01/21/2022,0.0
01/22/2022,0.5
01/23/2022,0.0
01/24/2022,0.20000000298023224
01/25/2022,0.10000000149011612
01/26/2022,0.10000000149011612
01/27/2022,0.20000000298023224
01/28/2022,0.10000000149011612
01/29/2022,0.0
01/30/2022,0.10000000149011612
01/31/2022,0.0
02/01/2022,0.6000000238418579
02/02/2022,0.0
02/03/2022,0.0
02/04/2022,0.0
02/05/2022,0.0
02/06/2022,0.0
02/07/2022,0.0
02/08/2022,0.0
02/09/2022,0.0
02/10/2022,0.0
02/11/2022,0.0
02/12/2022,0.0
02/13/2022,0.0
02/14/2022,0.0
02/15/2022,0.0
02/16/2022,0.0
02/17/2022,0.0
02/18/2022,0.20000000298023224
02/19/2022,0.0
02/20/2022,0.0
02/21/2022,0.0
02/22/2022,0.0
02/23/2022,0.0
02/24/2022,0.0
02/25/2022,0.0
02/26/2022,0.0
02/27/2022,0.0
02/28/2022,0.0
03/01/2022,0.0
03/02/2022,0.10000000149011612
03/03/2022,0.0
03/04/2022,0.0
03/05/2022,0.0
03/06/2022,0.0
03/07/2022,0.0
03/08/2022,0.0
03/09/2022,0.0
03/10/2022,0.10000000149011612
03/11/2022,0.10000000149011612
03/12/2022,0.0
03/13/2022,0.0
03/14/2022,0.0
03/15/2022,0.0
03/16/2022,1.399999976158142
03/17/2022,0.0
03/18/2022,1.7000000476837158
03/19/2022,1.600000023841858
03/20/2022,1.5
03/21/2022,1.7000000476837158
03/22/2022,0.0
03/23/2022,0.0
03/24/2022,0.0
03/25/2022,0.0
03/26/2022,0.30000001192092896
03/27/2022,1.5
03/28/2022,1.3000000715255737
03/29/2022,0.30000001192092896
03/30/2022,1.5
03/31/2022,0.30000001192092896
04/01/2022,0.0
04/02/2022,0.10000000149011612
04/03/2022,0.0
04/04/2022,0.0
04/05/2022,0.0
04/06/2022,0.0
04/07/2022,0.0
04/08/2022,0.0
04/09/2022,0.4000000059604645
04/10/2022,0.10000000149011612
04/11/2022,0.0
04/12/2022,0.0
04/13/2022,0.0
04/14/2022,0.0
04/15/2022,0.0
04/16/2022,0.0
04/17/2022,0.0
04/18/2022,0.0
04/19/2022,0.0
04/20/2022,0.0
04/21/2022,0.0
04/22/2022,0.0
04/23/2022,0.0
04/24/2022,0.0
04/25/2022,0.0
04/26/2022,0.0
04/27/2022,0.0
04/28/2022,0.0
04/29/2022,0.0
04/30/2022,0.0
05/01/2022,0.0
05/02/2022,0.0
05/03/2022,0.0
05/04/2022,0.0
05/05/2022,0.0
05/06/2022,0.0
05/07/2022,0.0
05/08/2022,0.0
05/09/2022,0.0
05/10/2022,0.0
05/11/2022,0.0
05/12/2022,0.0
05/13/2022,0.0
05/14/2022,0.0
05/15/2022,0.0
05/16/2022,0.0
05/17/2022,0.0
05/18/2022,0.0
05/19/2022,0.0
05/20/2022,0.0
05/21/2022,0.10000000149011612
05/22/2022,0.4000000059604645
05/23/2022,0.0
05/24/2022,0.0
05/25/2022,0.0
05/26/2022,0.0
05/27/2022,47.79999923706055
05/28/2022,32.0
05/29/2022,0.0
05/30/2022,0.0
05/31/2022,0.0
06/01/2022,0.0
06/02/2022,0.0
06/03/2022,0.0
06/04/2022,0.0
06/05/2022,0.0
06/06/2022,0.10000000149011612
06/07/2022,0.0
06/08/2022,2.4000000953674316
06/09/2022,4.200000286102295
06/10/2022,0.0
06/11/2022,0.0
06/12/2022,0.0
06/13/2022,0.30000001192092896
06/14/2022,8.800000190734863
06/15/2022,2.799999952316284
06/16/2022,0.0
06/17/2022,0.5
06/18/2022,5.5
06/19/2022,21.100000381469727
06/20/2022,1.8000000715255737
06/21/2022,19.600000381469727
06/22/2022,12.600000381469727
06/23/2022,38.0
06/24/2022,0.0
06/25/2022,1.399999976158142
06/26/2022,2.0
06/27/2022,0.0
06/28/2022,4.700000286102295
06/29/2022,0.0
06/30/2022,0.0
07/01/2022,0.0
07/02/2022,0.0
07/03/2022,0.0
07/04/2022,5.900000095367432
07/05/2022,0.10000000149011612
07/06/2022,0.0
07/07/2022,0.0
07/08/2022,0.800000011920929
07/09/2022,59.5
07/10/2022,0.10000000149011612
07/11/2022,0.6000000238418579
07/12/2022,0.30000001192092896
07/13/2022,18.100000381469727
07/14/2022,0.20000000298023224
07/15/2022,23.0
07/16/2022,5.800000190734863
07/17/2022,0.0
07/18/2022,0.0
07/19/2022,13.699999809265137
07/20/2022,37.400001525878906
07/21/2022,51.900001525878906
07/22/2022,36.10000228881836
07/23/2022,35.900001525878906
07/24/2022,66.4000015258789
07/25/2022,20.100000381469727
07/26/2022,24.600000381469727
07/27/2022,1.600000023841858
07/28/2022,0.0
07/29/2022,0.0
07/30/2022,37.400001525878906
07/31/2022,267.6000061035156
08/01/2022,0.0
08/02/2022,1.8000000715255737
08/03/2022,64.0999984741211
08/04/2022,0.800000011920929
08/05/2022,26.30000114440918
08/06/2022,14.699999809265137
08/07/2022,41.70000076293945
08/08/2022,71.0
08/09/2022,11.600000381469727
08/10/2022,0.0
08/11/2022,0.4000000059604645
08/12/2022,7.300000190734863
08/13/2022,3.4000000953674316
08/14/2022,0.6000000238418579
08/15/2022,2.0
08/16/2022,5.800000190734863
08/17/2022,10.199999809265137
08/18/2022,5.300000190734863
08/19/2022,25.100000381469727
08/20/2022,10.90000057220459
08/21/2022,1.399999976158142
08/22/2022,12.0
08/23/2022,6.200000286102295
08/24/2022,50.900001525878906
08/25/2022,2.0
08/26/2022,4.300000190734863
08/27/2022,5.900000095367432
08/28/2022,36.60000228881836
08/29/2022,17.100000381469727
08/30/2022,52.79999923706055
08/31/2022,13.0
09/01/2022,18.899999618530273
09/02/2022,2.799999952316284
09/03/2022,51.0
09/04/2022,18.700000762939453
09/05/2022,3.0
09/06/2022,0.10000000149011612
09/07/2022,0.0
09/08/2022,14.600000381469727
09/09/2022,7.700000286102295
09/10/2022,38.60000228881836
09/11/2022,17.80000114440918
09/12/2022,20.399999618530273
09/13/2022,5.5
09/14/2022,23.200000762939453
09/15/2022,0.0
09/16/2022,0.0
09/17/2022,40.0
09/18/2022,6.200000286102295
09/19/2022,9.100000381469727
09/20/2022,20.5
09/21/2022,5.099999904632568
09/22/2022,18.899999618530273
09/23/2022,3.700000047683716
09/24/2022,6.099999904632568
09/25/2022,1.8000000715255737
09/26/2022,2.299999952316284
09/27/2022,0.0
09/28/2022,0.5
09/29/2022,10.5
09/30/2022,7.800000190734863
10/01/2022,9.5
10/02/2022,2.4000000953674316
10/03/2022,25.0
10/04/2022,5.599999904632568
10/05/2022,0.0
10/06/2022,0.0
10/07/2022,0.0
10/08/2022,6.5
10/09/2022,8.800000190734863
10/10/2022,0.30000001192092896
10/11/2022,0.0
10/12/2022,0.10000000149011612
10/13/2022,0.0
10/14/2022,0.10000000149011612
10/15/2022,0.0
10/16/2022,0.0
10/17/2022,0.20000000298023224
10/18/2022,8.0
10/19/2022,7.900000095367432
10/20/2022,3.5
10/21/2022,0.0
10/22/2022,0.0
10/23/2022,0.0
10/24/2022,20.30000114440918
10/25/2022,3.9000000953674316
10/26/2022,0.0
10/27/2022,0.0
10/28/2022,0.0
10/29/2022,0.0
10/30/2022,0.0
10/31/2022,0.0
11/01/2022,0.0
11/02/2022,0.0
11/03/2022,3.6000001430511475
11/04/2022,0.30000001192092896
11/05/2022,0.0
11/06/2022,0.0
11/07/2022,0.0
11/08/2022,11.600000381469727
11/09/2022,0.20000000298023224
11/10/2022,0.0
11/11/2022,0.800000011920929
11/12/2022,0.10000000149011612
11/13/2022,0.0
11/14/2022,1.100000023841858
11/15/2022,3.9000000953674316
11/16/2022,0.0
11/17/2022,0.0
11/18/2022,0.5
11/19/2022,0.4000000059604645
11/20/2022,0.0
11/21/2022,0.0
11/22/2022,0.0
11/23/2022,0.0
11/24/2022,8.40000057220459
11/25/2022,4.700000286102295
11/26/2022,1.0
11/27/2022,0.4000000059604645
11/28/2022,0.0
11/29/2022,0.0
11/30/2022,0.0
12/01/2022,0.0
12/02/2022,0.0
12/03/2022,0.0
12/04/2022,0.0
12/05/2022,0.0
12/06/2022,0.10000000149011612
12/07/2022,0.0
12/08/2022,0.0
12/09/2022,0.0
12/10/2022,0.0
12/11/2022,0.0
12/12/2022,0.0
12/13/2022,0.0
12/14/2022,0.0
12/15/2022,0.0
12/16/2022,0.0
12/17/2022,0.0
12/18/2022,0.0
12/19/2022,0.0
12/20/2022,0.0
12/21/2022,0.0
12/22/2022,0.0
12/23/2022,0.0
12/24/2022,0.0
12/25/2022,0.0
12/26/2022,0.0
12/27/2022,0.0
12/28/2022,0.800000011920929
12/29/2022,0.800000011920929
12/30/2022,3.0
12/31/2022,0.0
